row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,5_Wax_Ext_blank.mzXML Peak height,53_Wax_Brote_24_ 8mg_2.mzXML Peak height,45_Wax_Callo_52_9mg_2.mzXML Peak height,11_Wax_Callo_52_9mg_3.mzXML Peak height,13_Wax_Brote_50 _ 1mg_3.mzXML Peak height,29_Wax_Brote_25_ 3 mg_3.mzXML Peak height,37_Wax_Brote_27_8 mg_1.mzXML Peak height,46_Wax_Brote_33_4mg_3.mzXML Peak height,10_Wax_QC.mzXML Peak height,20_Wax_Brote_6_6mg_1.mzXML Peak height,62_Wax_Callo_56_2mg_1.mzXML Peak height,18_Wax_Brote_6_6mg_2.mzXML Peak height,52_Wax_Brote_14_5mg_3.mzXML Peak height,40_Wax_Brote_6_6mg_2.mzXML Peak height,42_Wax_Callo_56_2mg_2.mzXML Peak height,14_Wax_Brote_44_2 mg_2.mzXML Peak height,12_Wax_Brote_14_5mg_1.mzXML Peak height,55_Wax_QC.mzXML Peak height,23_Wax_Brote_50 _ 1mg_2.mzXML Peak height,9_Wax_QC.mzXML Peak height,57_Wax_Brote_27_8 mg_3.mzXML Peak height,34_Wax_Brote_14_5mg_2.mzXML Peak height,54_Wax_Brote_44_2 mg_1.mzXML Peak height,43_Wax_Brote_33_5 mg_2.mzXML Peak height,63_Wax_Brote_6_8mg_2.mzXML Peak height,59_Wax_Callo_40_2mg_2.mzXML Peak height,17_Wax_Brote_33_5 mg_3.mzXML Peak height,47_Wax_Brote_12_5mg_1.mzXML Peak height,27_Wax_Brote_12_5mg_2.mzXML Peak height,21_Wax_QC.mzXML Peak height,15_Wax_Brote_76_08mg_1.mzXML Peak height,65_Wax_QC.mzXML Peak height,25_Wax_Brote_44_2 mg_3.mzXML Peak height,26_Wax_Brote_6_8mg_1.mzXML Peak height,58_Wax_Brote_22_3mg_1.mzXML Peak height,39_Wax_Callo_52_9mg_1.mzXML Peak height,35_Wax_Brote_76_08mg_3.mzXML Peak height,16_Wax_Brote_25_ 3 mg_1.mzXML Peak height,31_Wax_Brote_22_3mg_3.mzXML Peak height,51_Wax_Brote_33_5 mg_1.mzXML Peak height,28_Wax_Brote_24_ 8mg_3.mzXML Peak height,30_Wax_Brote_33_4mg_2.mzXML Peak height,38_Wax_Callo_40_2mg_3.mzXML Peak height,48_Wax_Brote_6_8mg_3.mzXML Peak height,60_Wax_Brote_50 _ 1mg_1.mzXML Peak height,61_Wax_Callo_56_2mg_3.mzXML Peak height,36_Wax_Callo_40_2mg_1.mzXML Peak height,22_Wax_Brote_76_08mg_2.mzXML Peak height,44_Wax_QC.mzXML Peak height,66_Wax_QC.mzXML Peak height,50_Wax_Brote_24_ 8mg_1.mzXML Peak height,49_Wax_Brote_27_8 mg_2.mzXML Peak height,24_Wax_Brote_33_4mg_1.mzXML Peak height,32_Wax_QC.mzXML Peak height,19_Wax_Brote_22_3mg_2.mzXML Peak height,64_Wax_Brote_25_ 3 mg_2.mzXML Peak height,41_Wax_Brote_12_5mg_3.mzXML Peak height,
630,101.0227488298276,17.073334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.0022,0,0,0,0,0,0,744.98584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.1605,
638,109.01875732079625,17.226814,,,,,,,,,,,0,0,3526.7515,0,0,1752.1044,4444.7803,5774.7725,0,0,1948.4586,0,3178.642,2342.5083,1199.4515,1041.6567,0,4138.988,0,0,5265.232,1838.9368,4877.361,4715.33,3847.3003,3207.9336,1117.1831,2587.168,1022.483,0,773.2552,3492.5576,1807.5665,1395.0602,5360.434,2343.0835,3309.3228,0,3946.3826,6086.5503,0,2918.9062,2159.6426,4077.678,2898.6812,2023.4166,1701.5205,924.32684,3273.973,3309.0774,867.56213,5204.9697,1795.4161,2209.7732,1517.5316,5223.778,2163.2441,
641,97.04365643288119,17.282001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660.0898,737.4635,0,0,0,0,0,911.4759,0,0,0,0,0,0,0,0,0,0,0,0,722.70856,0,0,0,0,927.529,0,0,0,0,0,0,0,
648,56.04909564642915,17.453333,,,,,,,,,,,0,0,406.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.1782,0,0,0,630.7501,0,0,0,0,0,0,0,0,0,0,
654,56.050351375196215,17.598333,,,,,,,,,,,0,0,0,0,0,0,0,298.0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582.7996,0,0,0,0,0,0,0,0,0,0,
658,280.95023560468314,17.631,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,949.67096,0,0,0,0,0,0,0,0,0,0,0,795.6546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877.1787,980.4082,0,0,0,0,0,0,0,0,0,839.3229,0,
659,71.06777977133403,17.639,,,,,,,,,,,0,0,0,0,0,0,0,0,1461.0,1553.598,0,1324.839,0,1540.8894,0,0,0,2056.0,0,1423.0,0,0,0,0,1153.0,0,0,0,889.0,1761.0,0,2126.0,0,930.0,0,0,0,0,0,0,0,0,0,942.0,0,0,0,0,1962.0,2292.0,0,0,0,1844.0,0,0,0,
660,71.06070554315234,17.643888,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,847.0,0,0,0,0,0,787.0,0,628.0,0,0,0,0,1095.8722,0,0,0,0,0,0,0,0,626.0,0,816.0,0,0,0,0,0,1091.7095,0,0,0,1087.7134,0,0,0,0,0,1015.0,0,0,0,0,
665,102.01176689686118,17.801523,,,,,,,,,,,0,7653.9146,8289.449,14488.861,12615.194,7336.785,12510.345,6943.9907,12344.681,0,0,0,0,0,18302.441,10085.247,6874.6313,0,15283.671,12647.258,0,7674.339,0,6974.4604,0,0,0,6690.0493,0,13872.043,16057.485,0,10093.594,14335.949,0,12913.484,10065.992,5745.0693,6696.8804,0,0,19109.861,7050.905,4021.3171,0,1947.0438,6588.3457,15934.818,4924.911,0,11873.099,5096.175,0,8628.501,9039.486,0,9383.622,
666,102.00738547463858,17.803331,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19868.293,0,17121.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20794.748,0,0,0,0,
669,55.04159390928345,17.973333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,933.5648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887.1349,0,0,0,0,0,0,0,0,0,0,0,0,0,1044.8381,0,0,0,0,0,0,0,0,0,0,0,
676,68.03717631411001,18.606667,,,,,,,,,,,0,0,623.0,517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679.0,0,0,0,0,0,0,627.9827,0,0,0,0,0,0,0,0,0,513.7939,0,0,0,0,0,0,0,0,0,712.0,0,0,0,0,0,0,0,0,0,0,0,
677,68.04747476681692,18.61517,,,,,,,,,,,0,0,0,0,0,0,3041.0088,1365.4471,0,2167.4543,0,1946.4684,4031.6387,2128.236,0,1567.4259,3916.073,1423.0425,0,0,2076.8867,4703.474,0,2248.2922,0,0,2295.5808,1780.4441,1792.1932,0,1616.6262,0,1724.0673,0,1445.0673,0,1796.1115,0,2341.4966,1878.9602,0,1554.0867,0,0,0,0,0,1722.0381,1726.111,0,0,2787.9727,1554.6285,1552.5569,2298.601,0,1860.2463,
678,57.06367509818735,18.615997,,,,,,,,,,,0,934.0,0,0,1159.7811,1465.0,0,0,1380.8058,0,1814.0,0,0,0,1865.0,0,0,0,0,1425.8306,0,0,1285.0,0,994.46484,0,0,0,0,1535.0,0,1080.4131,0,1536.2415,0,0,0,1323.5197,0,0,998.0,0,1028.8912,1286.4379,0,0,1023.5887,0,0,1231.6156,959.0,0,0,0,0,1166.0,0,
686,71.04920624771754,18.855278,,,,,,,,,,,0,0,22724.854,15144.292,17096.7,46205.39,43789.65,37038.86,31711.938,43791.35,27895.34,42981.023,47566.62,44519.81,23668.436,22865.666,43203.99,37750.805,19644.29,31480.396,37304.926,50709.824,24952.777,37419.836,48700.656,15692.021,34507.85,50640.105,46411.6,34944.22,24704.975,16230.851,26197.217,53390.742,18970.795,20574.463,31130.148,40937.56,24545.676,36067.44,0,34641.336,20310.38,51850.65,21235.197,27155.424,19511.1,25486.078,36648.656,24106.504,0,42660.77,34098.92,37783.17,23420.848,42159.67,49629.53,
693,105.04166632062424,18.978334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.30383,0,0,0,0,0,0,0,0,0,0,0,0,0,511.05618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.7417,0,0,0,0,0,0,0,
699,71.04077802947528,19.033335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.4821,0,0,0,0,1364.0,0,0,0,0,0,0,0,0,908.4918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
701,55.03856452613037,19.038998,,,,,,,,,,,0,0,0,0,0,0,0,0,1044.0,1402.0,0,1320.8209,0,0,0,0,0,0,0,1072.0,0,0,0,0,0,0,0,0,0,0,1075.0,0,0,0,0,0,0,0,0,0,0,0,984.839,0,0,999.0,1046.0,1035.0,0,0,0,0,0,0,0,0,1270.2548,
702,71.04664312965669,19.041666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627.594,0,0,0,0,0,0,0,1108.3419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.2203,0,0,0,
703,97.04846867689571,19.046429,,,,,,,,,,,0,0,1060.0,0,0,1035.0,0,0,0,0,1177.0292,0,908.8571,0,0,0,2057.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.0,0,0,0,0,
704,97.04777783214583,19.051874,,,,,,,,,,,0,0,0,1929.0,2077.7258,0,0,0,0,0,0,0,0,0,1991.0673,1681.0,0,0,1834.9447,0,0,0,0,0,0,0,0,0,1347.0,0,0,0,1312.5533,0,0,1530.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
705,112.00514780792794,19.12722,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4036.7705,0,0,0,0,0,0,2652.7668,0,0,0,0,6170.731,0,0,4795.165,0,0,0,0,0,3577.0654,0,0,2157.4453,0,0,0,0,0,0,0,0,0,10808.997,4356.5913,0,0,0,2984.848,0,0,0,0,0,0,0,
709,73.04066735773051,19.136665,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2181.466,0,0,0,0,0,0,0,0,1747.6555,0,0,0,0,0,0,0,0,0,2074.7966,0,0,0,0,0,0,0,0,0,0,0,0,0,
710,112.01513042564969,19.14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1179.5874,0,0,0,0,0,0,0,2816.4949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.2238,0,0,1428.0531,0,0,0,1187.4583,0,0,0,0,0,0,0,0,0,0,
717,73.04885344975591,19.228,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5537.6562,0,0,0,0,0,0,3812.1416,0,0,0,0,5278.016,0,5618.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5654.2905,0,0,0,0,0,0,0,
720,73.04964679583043,19.23125,,,,,,,,,,,0,0,0,0,0,0,3006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2330.0725,0,0,2625.8496,0,0,2734.3586,0,0,0,0,0,0,0,0,0,0,0,2561.1755,2327.7493,0,0,0,0,0,0,0,2172.4622,0,0,0,2323.5298,0,0,0,0,0,
721,73.04922645156738,19.232141,,,,,,,,,,,0,0,0,0,0,0,0,0,4622.009,4414.9365,0,3245.1694,0,3421.624,0,0,0,0,0,4480.145,0,0,0,0,0,0,0,2584.077,2527.4824,0,0,0,0,3286.6538,0,0,0,0,0,0,0,0,0,3490.7405,0,0,0,0,5153.145,0,0,0,2890.6514,5487.9395,0,2498.502,2342.9412,
723,73.0492808831067,19.234999,,,,,,,,,,,0,0,0,0,0,2333.3967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2468.5745,0,2291.552,0,2448.3079,0,2411.3694,0,0,0,0,2621.0393,0,0,0,0,0,0,0,0,0,0,0,0,2702.9023,0,0,
725,73.04466997956884,19.238333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2204.89,0,0,0,2173.877,0,0,0,0,2178.2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
730,71.026876881797,19.370499,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1252.2747,0,0,0,0,0,0,0,0,0,1257.2764,0,1319.1256,0,0,1202.97,0,0,0,0,0,1469.4994,1167.1681,0,1149.9558,0,0,0,0,0,0,0,0,0,1817.0,1376.8107,0,0,0,1276.6829,0,0,0,0,0,0,0,
735,73.04821613795384,19.4875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486.6943,0,0,0,0,0,0,0,0,0,0,0,0,0,1673.3229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681.8594,0,0,0,1759.0,0,0,0,
737,94.01567234332651,19.519999,,,,,,,,,,,0,0,0,0,0,0,0,0,0,969.0,0,1113.9664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.5661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
745,55.05143701312115,19.543333,,,,,,,,,,,0,0,0,0,0,0,0,0,1235.2834,0,0,0,0,0,0,0,0,0,0,1247.1256,0,0,0,0,0,0,0,0,0,1257.7731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
746,55.04803509656374,19.544,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1194.0217,0,0,0,1972.2565,0,0,0,0,0,0,0,0,0,0,0,0,0,1961.8054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631.6918,0,0,0,0,1413.6608,0,0,0,
751,90.01017084810013,19.64125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296.3862,0,0,0,0,0,0,0,0,0,0,2463.3428,0,0,0,0,0,0,0,0,0,0,0,0,2834.3486,0,0,0,0,0,2678.8774,0,
753,90.00611761130251,19.646667,,,,,,,,,,,0,6197.225,3524.192,0,0,0,0,0,0,0,7423.651,0,0,0,0,0,0,0,0,0,0,0,0,0,3513.9685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6984.1157,0,0,0,0,6484.066,0,0,0,0,0,0,
754,90.01849694383588,19.646667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2459.848,0,0,0,0,0,0,0,2146.8884,4048.51,0,0,0,0,0,0,0,0,0,0,0,0,
756,90.01223046850238,19.658333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2193.959,0,0,0,0,0,0,0,0,0,3814.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965.1964,0,0,0,0,0,0,2802.5754,0,0,0,1277.7166,2174.3047,0,0,0,
759,55.02680460186119,19.672224,,,,,,,,,,,0,0,0,0,0,0,2638.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383.0,0,0,0,1490.0,0,0,0,0,0,0,1693.0,0,0,0,1575.0,1356.0,0,0,0,0,0,0,0,0,0,0,0,2716.0,0,0,1412.0,0,1384.3715,
766,68.03669998051,19.765001,,,,,,,,,,,0,0,0,0,387.99115,0,0,539.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474.0,0,
767,71.05624506544093,19.766668,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.0,0,0,0,0,0,0,0,0,0,0,0,0,0,788.95447,602.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
768,68.04068070189328,19.769999,,,,,,,,,,,0,0,0,0,0,593.0,0,0,0,0,0,0,0,0,0,620.0,0,0,0,0,0,0,0,0,0,0,0,0,692.0,0,0,0,660.0,0,0,0,682.0,574.0,0,0,0,618.0,0,0,0,0,0,654.0,0,472.8275,0,0,0,0,0,0,756.0,
